H2C time (us),H2C request,H2C counter,H2C motionstatecommand,H2C surge P,H2C surge V,H2C surge A,H2C sway P,H2C sway V,H2C sway A,H2C heave P,H2C heave V,H2C heave A,H2C roll P,H2C roll V,H2C roll A,H2C pitch P,H2C pitch V,H2C pitch A ,H2C yaw P,H2C yaw V,H2C yaw A,C2H time (us),C2H c request,C2H counter,C2H motionstatecommand,C2H surge P,C2H sway P,C2H heave P,C2H roll P,C2H pitch P,C2H yaw P,C2H surge V,C2H sway V,C2H heave V,C2H roll V,C2H pitch V,C2H yaw V,C2H surge A,C2H  sway A,C2H heave A,C2H roll A,C2H pitch A,C2H yaw A
820274427,1001,0,4,-1.353809237,2.592384577,3.722363234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820274442,1000,4111,10,-0.639751971,-1.22E-08,-3.32597661,3.35E-09,-0.020717939,-2.77E-09,-1.266466022,4.11E-08,-0.008614345,3.19E-08,-0.056266379,-5.27E-08,5.935322762,3.08E-07,5.975692749,8.80E-08,0.90037781,-2.14E-07
820284430,1001,0,4,-1.327735782,2.60735631,1.497164965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820284446,1000,4112,10,-0.650879622,-1.18E-08,-3.325786829,3.64E-09,-0.021184351,-3.25E-09,-1.21304822,4.42E-08,0.044926718,3.21E-08,-0.048031818,-5.40E-08,6.047580719,3.32E-07,5.950182438,5.08E-08,0.881341219,-1.67E-07
820294434,1001,0,4,-1.301706433,2.602924109,-0.443207413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820294448,1000,4113,10,-0.662722707,-1.14E-08,-3.325024843,3.96E-09,-0.021603474,-3.80E-09,-1.162430167,4.76E-08,0.101607159,3.15E-08,-0.036399823,-5.48E-08,5.533933163,3.26E-07,5.765225887,-3.87E-09,1.032060981,-1.22E-07
820304476,1001,0,4,-1.27586329,2.584320545,-1.860363722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820304493,1000,4114,10,-0.675250113,-1.08E-08,-3.323556423,4.27E-09,-0.02190626,-4.38E-09,-1.121519327,5.98E-08,0.159704879,2.50E-08,-0.019435223,-5.05E-08,4.386798859,7.68E-07,5.432839394,-3.48E-07,1.358007073,1.81E-07
820314474,1001,0,4,-1.250277042,2.558621168,-2.569940805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820314493,1000,4115,10,-0.685216904,-1.02E-08,-3.321894407,4.46E-09,-0.022000734,-4.80E-09,-1.096688628,7.31E-08,0.204656035,1.59E-08,-0.003201697,-4.33E-08,3.409407139,1.26E-06,5.16018486,-7.40E-07,1.632429361,5.46E-07
820324461,1001,0,4,-1.22493732,2.533970833,-2.465035915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820324479,1000,4116,10,-0.696050406,-9.43E-09,-3.319592237,4.56E-09,-0.021936171,-5.18E-09,-1.072618008,7.34E-08,0.250486434,5.40E-09,0.01394522,-3.28E-08,2.729949713,6.66E-07,4.815361977,-9.66E-07,1.728550673,8.78E-07
820334457,1001,0,4,-1.199750781,2.518661737,-1.53089118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820334476,1000,4117,10,-0.707696378,-8.69E-09,-3.316577435,4.56E-09,-0.02169239,-5.47E-09,-1.046935081,6.15E-08,0.292601466,-3.90E-09,0.028200785,-2.13E-08,2.426791191,-5.29E-07,4.179340839,-9.17E-07,1.478890777,1.02E-06
820344458,1001,0,4,-1.174548984,2.520173311,0.151161268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820344477,1000,4118,10,-0.71801883,-8.13E-09,-3.313483953,4.50E-09,-0.021359926,-5.63E-09,-1.018660545,5.22E-08,0.32181403,-6.83E-09,0.03691873,-1.08E-08,2.592005014,-8.98E-07,3.411255121,-5.64E-07,1.105336785,1.04E-06
820354439,1001,0,4,-1.149106145,2.544285297,2.411185503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820354456,1000,4119,10,-0.727985263,-7.63E-09,-3.310153723,4.43E-09,-0.020955076,-5.68E-09,-0.975626588,4.82E-08,0.340896666,-5.11E-09,0.043173574,-5.66E-10,3.528419495,-6.42E-07,2.473651886,-9.65E-08,0.791811883,1.04E-06
820364466,1001,0,4,-1.123162389,2.594373703,5.00884819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820364485,1000,4120,10,-0.736489177,-7.20E-09,-3.307036638,4.41E-09,-0.020543255,-5.64E-09,-0.917066216,4.81E-08,0.349821925,-1.52E-09,0.047767371,7.81E-09,5.121994972,-2.76E-07,1.58739543,2.20E-07,0.611552417,9.84E-07
820374435,1001,0,4,-1.096452594,2.670976639,7.660293579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820374452,1000,4121,10,-0.74518162,-6.72E-09,-3.303515673,4.41E-09,-0.020040415,-5.52E-09,-0.826165557,4.80E-08,0.353690386,1.05E-09,0.052239396,1.45E-08,7.516178131,-6.75E-08,0.75183177,2.93E-07,0.499185413,8.10E-07
820384437,1001,0,4,-1.068735838,2.771682024,10.07053566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820384452,1000,4122,10,-0.753537536,-6.20E-09,-3.299599409,4.42E-09,-0.019442044,-5.33E-09,-0.701226115,4.62E-08,0.358601749,1.53E-09,0.056141682,1.92E-08,10.10850143,-1.17E-07,0.426247418,1.38E-07,0.395544559,5.50E-07
820394435,1001,0,4,-1.039822221,2.891356945,11.96749306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820394451,1000,4123,10,-0.759293258,-5.79E-09,-3.296339989,4.43E-09,-0.018919501,-5.14E-09,-0.589344621,4.43E-08,0.365439713,1.05E-09,0.059686065,2.22E-08,11.55810928,-1.79E-07,0.546068788,2.21E-08,0.377714515,4.11E-07
820404429,1001,0,4,-1.009595394,3.022692442,13.13354969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820404444,1000,4124,10,-0.764485061,-5.36E-09,-3.292628765,4.44E-09,-0.01829418,-4.90E-09,-0.461432964,4.19E-08,0.37641567,-3.94E-12,0.065214381,2.54E-08,12.40457535,-2.17E-07,0.837700844,-6.18E-08,0.464838892,3.43E-07
820414434,1001,0,4,-0.978025317,3.157000303,13.43077946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820414449,1000,4125,10,-0.768390894,-4.96E-09,-3.288784504,4.43E-09,-0.017599272,-4.63E-09,-0.332515508,3.83E-08,0.39155072,-1.51E-09,0.073345929,2.88E-08,12.74290276,-2.93E-07,1.227971315,-1.20E-07,0.668251932,3.32E-07
820424425,1001,0,4,-0.945173681,3.285167694,12.8167429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820424440,1000,4126,10,-0.771006644,-4.60E-09,-3.284770489,4.41E-09,-0.01681076,-4.32E-09,-0.203515157,3.43E-08,0.409832537,-3.31E-09,0.083582789,3.22E-08,12.84762001,-3.69E-07,1.597585082,-1.60E-07,0.891303718,3.40E-07
820434438,1001,0,4,-0.911187112,3.398656607,11.34888268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820434455,1000,4127,10,-0.772333026,-4.28E-09,-3.280563831,4.36E-09,-0.015913298,-3.98E-09,-0.074644588,3.09E-08,0.42958948,-5.19E-09,0.094833814,3.55E-08,12.86647034,-3.56E-07,1.84895432,-1.81E-07,1.048382878,3.34E-07
820444429,1001,0,4,-0.876282811,3.490426302,9.17697525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820444444,1000,4128,10,-0.772371411,-3.99E-09,-3.276160479,4.30E-09,-0.014903711,-3.61E-09,0.054089971,2.58E-08,0.448918819,-7.17E-09,0.105807334,3.92E-08,12.86052227,-4.33E-07,1.931860209,-1.94E-07,1.095361352,3.48E-07
820454440,1001,0,4,-0.840726137,3.555671692,6.524546623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820454454,1000,4129,10,-0.771122992,-3.77E-09,-3.271575928,4.22E-09,-0.013792652,-3.20E-09,0.182716459,2.03E-08,0.465701431,-9.01E-09,0.115067452,4.29E-08,12.85007668,-5.15E-07,1.816736937,-1.93E-07,1.009120703,3.61E-07
820464430,1001,0,4,-0.804803252,3.592287302,3.661547184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820464447,1000,4130,10,-0.76858902,-3.59E-09,-3.266847134,4.12E-09,-0.012604662,-2.75E-09,0.311181307,1.60E-08,0.477969319,-1.05E-08,0.121309511,4.62E-08,12.83615398,-4.79E-07,1.499468088,-1.70E-07,0.787819505,3.48E-07
820474436,1001,0,4,-0.768793225,3.601003885,0.871663034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820474451,1000,4131,10,-0.764772475,-3.44E-09,-3.26202774,4.01E-09,-0.011375175,-2.27E-09,0.439183831,1.40E-08,0.484286368,-1.13E-08,0.123672448,4.89E-08,12.80433846,-3.12E-07,1.01093924,-1.22E-07,0.457670718,3.01E-07
820484426,1001,0,4,-0.732941329,3.585186958,-1.581684828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820484441,1000,4132,10,-0.75968188,-3.31E-09,-3.25718236,3.90E-09,-0.010144986,-1.77E-09,0.565899432,1.35E-08,0.483757079,-1.13E-08,0.12186756,5.08E-08,12.71843338,-1.40E-07,0.401977539,-5.25E-08,0.067139342,2.35E-07
820494436,1001,0,4,-0.697438121,3.550322533,-3.486442327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820494452,1000,4133,10,-0.753338754,-3.17E-09,-3.252383232,3.79E-09,-0.008954761,-1.26E-09,0.689603388,1.37E-08,0.475751013,-1.02E-08,0.116175517,5.18E-08,12.51068211,-2.88E-08,-0.290745527,3.96E-08,-0.329725266,1.50E-07
820504427,1001,0,4,-0.662405491,3.503259659,-4.706281185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820504441,1000,4134,10,-0.745787919,-3.03E-09,-3.247707367,3.70E-09,-0.007838656,-7.41E-10,0.807467163,1.38E-08,0.459906042,-7.91E-09,0.107552096,5.14E-08,12.0848999,8.74E-09,-1.039226055,1.53E-07,-0.670501351,4.12E-08
820514437,1001,0,4,-0.627892435,3.451307535,-5.195223331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820514453,1000,4135,10,-0.737106323,-2.90E-09,-3.243233204,3.64E-09,-0.006818112,-2.34E-10,0.916137576,1.35E-08,0.436265916,-4.56E-09,0.097475991,4.99E-08,11.36248112,-5.11E-09,-1.810785174,2.67E-07,-0.896091521,-7.69E-08
820524462,1001,0,4,-0.593879461,3.401299715,-5.000776291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820524480,1000,4136,10,-0.727400422,-2.76E-09,-3.239035606,3.61E-09,-0.00589912,2.54E-10,1.013249993,1.34E-08,0.405583918,-8.09E-10,0.087461077,4.77E-08,10.36423779,-1.13E-08,-2.551124334,3.41E-07,-0.978241622,-1.70E-07
820534465,1001,0,4,-0.560291946,3.358747005,-4.255266666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820534482,1000,4137,10,-0.71678865,-2.63E-09,-3.235176325,3.62E-09,-0.005074814,7.19E-10,1.098646164,1.41E-08,0.36951685,2.46E-09,0.078548923,4.55E-08,9.238390923,3.34E-08,-3.18063283,3.42E-07,-0.935377836,-2.10E-07
820544443,1001,0,4,-0.527020156,3.327181339,-3.156574011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820544459,1000,4138,10,-0.705380142,-2.48E-09,-3.231696367,3.66E-09,-0.004331309,1.16E-09,1.173938513,1.57E-08,0.330449522,4.58E-09,0.071179993,4.36E-08,8.168563843,1.14E-07,-3.618446589,2.70E-07,-0.816029012,-2.01E-07
820554477,1001,0,4,-0.49394241,3.30777359,-1.940784335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820554494,1000,4139,10,-0.693265915,-2.31E-09,-3.228611231,3.71E-09,-0.003652724,1.59E-09,1.24085629,1.75E-08,0.29115054,5.18E-09,0.065392405,4.20E-08,7.244846821,1.67E-07,-3.80731225,1.44E-07,-0.667123556,-1.76E-07
820564460,1001,0,4,-0.460949719,3.299270391,-0.850323379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820564478,1000,4140,10,-0.680525959,-2.13E-09,-3.225906849,3.76E-09,-0.003024116,2.00E-09,1.299798846,1.83E-08,0.254490763,4.01E-09,0.061000962,4.03E-08,6.417042255,1.29E-07,-3.719938755,-1.55E-08,-0.520582795,-1.67E-07
820574435,1001,0,4,-0.427967191,3.298253536,-0.101682305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820574451,1000,4141,10,-0.667245746,-1.95E-09,-3.223542213,3.78E-09,-0.002433301,2.39E-09,1.349566221,1.70E-08,0.223126963,1.13E-09,0.057662871,3.84E-08,5.552664757,-1.97E-08,-3.359395504,-1.87E-07,-0.397468418,-1.81E-07
820584425,1001,0,4,-0.394970328,3.299684525,0.143104762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820584440,1000,4142,10,-0.653526425,-1.80E-09,-3.22145319,3.77E-09,-0.001872075,2.77E-09,1.388501048,1.33E-08,0.198892921,-2.87E-09,0.054950614,3.63E-08,4.555824757,-2.31E-07,-2.775171995,-3.28E-07,-0.311114907,-2.00E-07
820594434,1001,0,4,-0.36199373,3.297660112,-0.202433646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820594449,1000,4143,10,-0.639480114,-1.69E-09,-3.219564915,3.72E-09,-0.001336428,3.12E-09,1.416178942,8.11E-09,0.182130471,-7.00E-09,0.052467473,3.45E-08,3.461240053,-4.22E-07,-2.078019381,-3.94E-07,-0.264831543,-1.95E-07
820604428,1001,0,4,-0.329130948,3.286278009,-1.138223529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820604443,1000,4144,10,-0.625212848,-1.65E-09,-3.217808485,3.63E-09,-0.000825874,3.46E-09,1.434060574,2.34E-09,0.171632692,-1.04E-08,0.049894955,3.32E-08,2.412004948,-5.32E-07,-1.41189158,-3.75E-07,-0.254034936,-1.55E-07
820614434,1001,0,4,-0.296525985,3.26049614,-2.578183174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820614450,1000,4145,10,-0.61080879,-1.65E-09,-3.216132164,3.51E-09,-0.000342921,3.79E-09,1.444718122,-3.18E-09,0.165304124,-1.29E-08,0.046938203,3.27E-08,1.548137188,-5.55E-07,-0.893510103,-3.00E-07,-0.27435112,-9.57E-08
820624423,1001,0,4,-0.264357239,3.216874123,-4.362192631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820624436,1000,4146,10,-0.596325696,-1.71E-09,-3.214506865,3.38E-09,0.000106826,4.11E-09,1.4507128,-7.98E-09,0.160949096,-1.44E-08,0.043271087,3.26E-08,0.927337945,-5.16E-07,-0.575159669,-2.10E-07,-0.326006621,-4.04E-08
820634431,1001,0,4,-0.232816294,3.154094934,-6.277932167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820634444,1000,4147,10,-0.581798911,-1.81E-09,-3.212922812,3.23E-09,0.000514377,4.44E-09,1.453984857,-1.17E-08,0.156751096,-1.52E-08,0.038553182,3.27E-08,0.52820456,-4.35E-07,-0.450592488,-1.29E-07,-0.410749793,-3.72E-09
820644433,1001,0,4,-0.202084333,3.073197365,-8.089743614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820644448,1000,4148,10,-0.567248344,-1.95E-09,-3.211386204,3.07E-09,0.000867597,4.77E-09,1.455780864,-1.42E-08,0.15145123,-1.55E-08,0.032507073,3.29E-08,0.293200761,-3.21E-07,-0.479912668,-6.31E-08,-0.52615726,1.06E-08
820654425,1001,0,4,-0.172309428,2.97748971,-9.570770264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820654438,1000,4149,10,-0.554141164,-2.08E-09,-3.210056067,2.93E-09,0.001127349,5.06E-09,1.456738472,-1.50E-08,0.14516063,-1.53E-08,0.02581563,3.29E-08,0.173678964,-1.95E-07,-0.594553351,-1.57E-08,-0.648446441,6.72E-09
820664429,1001,0,4,-0.143587947,2.872148037,-10.53417969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820664444,1000,4150,10,-0.538112223,-2.24E-09,-3.208520174,2.77E-09,0.001353747,5.42E-09,1.457496285,-1.43E-08,0.135164425,-1.47E-08,0.015989695,3.26E-08,0.097430713,-2.39E-08,-0.795765996,3.15E-08,-0.808104932,-1.22E-08
820674427,1001,0,4,-0.11595241,2.763553858,-10.85939693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820674441,1000,4151,10,-0.523534417,-2.37E-09,-3.207231045,2.63E-09,0.00145774,5.75E-09,1.458001614,-1.19E-08,0.124121703,-1.39E-08,0.005735046,3.21E-08,0.06488727,1.36E-07,-0.990502417,6.66E-08,-0.945553303,-3.65E-08
820684429,1001,0,4,-0.089367859,2.658455133,-10.50988293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820684443,1000,4152,10,-0.508951962,-2.47E-09,-3.206059217,2.49E-09,0.001454724,6.06E-09,1.458429098,-8.20E-09,0.111938722,-1.28E-08,-0.005271608,3.13E-08,0.04973245,2.82E-07,-1.138974547,9.34E-08,-1.046033263,-6.15E-08
820694428,1001,0,4,-0.063737318,2.563054085,-9.540092468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820694443,1000,4153,10,-0.495824337,-2.53E-09,-3.205111504,2.38E-09,0.001356054,6.34E-09,1.458784103,-3.96E-09,0.10050647,-1.17E-08,-0.015479108,3.04E-08,0.043596242,3.93E-07,-1.223053336,1.11E-07,-1.101594567,-8.14E-08
820704420,1001,0,4,-0.038915832,2.482148409,-8.090582848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820704433,1000,4154,10,-0.47977519,-2.53E-09,-3.204092503,2.26E-09,0.001110998,6.67E-09,1.459199548,1.94E-09,0.086707622,-1.03E-08,-0.02783772,2.92E-08,0.040506471,4.90E-07,-1.252372265,1.23E-07,-1.120672226,-9.91E-08
820714434,1001,0,4,-0.014731529,2.418430328,-6.371794701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820714450,1000,4155,10,-0.465181202,-2.48E-09,-3.203293324,2.17E-09,0.000773191,6.95E-09,1.459550619,7.32E-09,0.075107262,-9.01E-09,-0.038455352,2.81E-08,0.03899578,5.30E-07,-1.205312133,1.28E-07,-1.090101123,-1.08E-07
820724435,1001,0,4,0.00898893,2.372045994,-4.638450623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820724449,1000,4156,10,-0.45058772,-2.40E-09,-3.202602625,2.10E-09,0.000336009,7.22E-09,1.458922625,7.46E-09,0.06487222,-4.83E-09,-0.047712386,2.44E-08,-0.009493543,2.75E-07,-1.098049283,2.76E-07,-0.996969819,-2.38E-07
820734430,1001,0,4,0.032393616,2.340468645,-3.157718897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820734444,1000,4157,10,-0.436010867,-2.36E-09,-3.20200634,2.09E-09,-0.000183516,7.43E-09,1.456429482,2.09E-09,0.056106821,2.01E-09,-0.055087484,1.85E-08,-0.148898512,-2.32E-07,-0.966069043,5.41E-07,-0.841356337,-4.63E-07
820744431,1001,0,4,0.055580795,2.31871748,-2.175114632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820744446,1000,4158,10,-0.422917485,-2.37E-09,-3.201536417,2.13E-09,-0.000706436,7.57E-09,1.453525662,-3.86E-09,0.049922548,8.10E-09,-0.060290623,1.33E-08,-0.258844376,-5.15E-07,-0.814386487,6.49E-07,-0.687607288,-5.51E-07
820754428,1001,0,4,0.078579731,2.299893618,-1.88239944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820754442,1000,4159,10,-0.408395827,-2.44E-09,-3.201066494,2.25E-09,-0.001336326,7.67E-09,1.451336622,-1.01E-08,0.04549931,1.38E-08,-0.065024614,8.49E-09,-0.255355746,-6.07E-07,-0.592999458,6.21E-07,-0.547505856,-5.19E-07
820764429,1001,0,4,0.101339512,2.275978327,-2.391519547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820764444,1000,4160,10,-0.392433971,-2.59E-09,-3.200582981,2.43E-09,-0.002079227,7.74E-09,1.451156974,-1.63E-08,0.043610066,1.88E-08,-0.069472902,4.55E-09,-0.105729982,-5.84E-07,-0.313738644,5.13E-07,-0.446998805,-4.15E-07
820774424,1001,0,4,0.123727508,2.238799572,-3.717885971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820774438,1000,4161,10,-0.377918154,-2.78E-09,-3.20015049,2.64E-09,-0.00279355,7.77E-09,1.451898694,-2.12E-08,0.04364112,2.22E-08,-0.072879575,1.98E-09,0.018806748,-5.24E-07,-0.104932204,4.06E-07,-0.379677296,-3.15E-07
820784427,1001,0,4,0.145537987,2.181047916,-5.775149822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820784441,1000,4162,10,-0.36339879,-3.02E-09,-3.199714661,2.88E-09,-0.003538102,7.78E-09,1.451671004,-2.52E-08,0.044011053,2.47E-08,-0.075576358,1.43E-10,0.015675057,-4.48E-07,3.05E-05,3.09E-07,-0.311972588,-2.30E-07
820794430,1001,0,4,0.166510254,2.097225904,-8.382214546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820794445,1000,4163,10,-0.350345075,-3.26E-09,-3.199322939,3.11E-09,-0.004227522,7.78E-09,1.448918581,-2.80E-08,0.043430865,2.63E-08,-0.077248171,-1.04E-09,-0.139606997,-3.70E-07,-0.019300349,2.34E-07,-0.24183701,-1.70E-07
820804467,1001,0,4,0.186354339,1.984408736,-11.2817173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820804487,1000,4164,10,-0.334457129,-3.58E-09,-3.198867083,3.40E-09,-0.005083124,7.76E-09,1.439238667,-3.00E-08,0.039615516,2.76E-08,-0.077901222,-2.09E-09,-0.588093102,-2.53E-07,-0.219038904,1.54E-07,-0.126584873,-1.18E-07
820814465,1001,0,4,0.204781637,1.842730522,-14.16781521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820814484,1000,4165,10,-0.321574599,-3.85E-09,-3.198544979,3.65E-09,-0.005780736,7.74E-09,1.424131036,-3.04E-08,0.032735016,2.80E-08,-0.076938517,-2.70E-09,-1.18240726,-1.35E-07,-0.528490126,9.34E-08,0.001864708,-8.75E-08
820824440,1001,0,4,0.221536949,1.675530672,-16.71999168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820824455,1000,4166,10,-0.307468057,-4.15E-09,-3.198284864,3.93E-09,-0.006535593,7.71E-09,1.398065567,-2.91E-08,0.020143036,2.79E-08,-0.073919959,-3.24E-09,-2.027319908,2.29E-08,-0.984489083,2.83E-08,0.180466235,-6.52E-08
820834432,1001,0,4,0.236428365,1.48914206,-18.63885307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820834447,1000,4167,10,-0.29368335,-4.43E-09,-3.198183775,4.21E-09,-0.007247427,7.67E-09,1.360878468,-2.58E-08,0.00150139,2.71E-08,-0.068553448,-3.71E-09,-3.047969341,2.10E-07,-1.54856348,-3.54E-08,0.394981772,-5.29E-08
820844445,1001,0,4,0.249351814,1.292344809,-19.67972374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820844460,1000,4168,10,-0.280330032,-4.66E-09,-3.198301315,4.47E-09,-0.007892455,7.63E-09,1.313088059,-2.06E-08,-0.022910355,2.59E-08,-0.060827903,-4.20E-09,-4.112450123,4.06E-07,-2.139878273,-9.40E-08,0.625763834,-4.87E-08
820854430,1001,0,4,0.260307252,1.0955441,-19.68008041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820854443,1000,4169,10,-0.267502308,-4.83E-09,-3.198689222,4.73E-09,-0.008449243,7.58E-09,1.257089019,-1.44E-08,-0.051920548,2.48E-08,-0.051199954,-5.31E-09,-5.050087452,5.44E-07,-2.666456699,-1.04E-07,0.836809754,-8.20E-08
820864438,1001,0,4,0.269404918,0.909767091,-18.57769394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820864453,1000,4170,10,-0.255261004,-4.94E-09,-3.199383497,4.97E-09,-0.008903425,7.52E-09,1.196876884,-7.64E-09,-0.083585411,2.44E-08,-0.040547695,-7.15E-09,-5.686496735,6.33E-07,-3.04126668,-7.06E-08,0.984844446,-1.43E-07
820874432,1001,0,4,0.276860863,0.745592117,-16.41750145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820874446,1000,4171,10,-0.243631333,-4.97E-09,-3.200400829,5.22E-09,-0.009247981,7.44E-09,1.135207415,-3.23E-10,-0.116325609,2.44E-08,-0.02936683,-9.52E-09,-6.007714272,6.96E-07,-3.245523214,-2.42E-08,1.069852233,-2.04E-07
820884428,1001,0,4,0.282982111,0.612126887,-13.34652328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820884442,1000,4172,10,-0.232620835,-4.94E-09,-3.201746702,5.46E-09,-0.009477992,7.33E-09,1.073187351,7.23E-09,-0.149167404,2.45E-08,-0.017674629,-1.21E-08,-6.134938717,7.37E-07,-3.32045722,5.66E-09,1.128506541,-2.43E-07
820894433,1001,0,4,0.288143605,0.516149998,-9.597685814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820894446,1000,4173,10,-0.222230822,-4.82E-09,-3.203418255,5.71E-09,-0.009587388,7.19E-09,1.011150837,1.44E-08,-0.181455687,2.47E-08,-0.005281398,-1.47E-08,-6.174645901,7.33E-07,-3.307491302,1.47E-08,1.191105008,-2.56E-07
820904428,1001,0,4,0.292758673,0.461504191,-5.464583397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820904442,1000,4174,10,-0.212459251,-4.64E-09,-3.205406189,5.95E-09,-0.009568335,7.03E-09,0.949860632,2.17E-08,-0.212402582,2.39E-08,0.007850081,-1.65E-08,-6.157239437,7.15E-07,-3.220869064,-2.24E-08,1.264545083,-2.25E-07
820914431,1001,0,4,0.297246665,0.448801041,-1.270315647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820914445,1000,4175,10,-0.203273848,-4.37E-09,-3.207684994,6.17E-09,-0.009419433,6.87E-09,0.894461334,3.17E-08,-0.239498958,2.03E-08,0.020441303,-1.57E-08,-5.834027767,8.77E-07,-2.962556124,-2.19E-07,1.273393154,-5.25E-08
820924428,1001,0,4,0.302001268,0.475460112,2.66590786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820924442,1000,4176,10,-0.194580257,-4.00E-09,-3.210199594,6.35E-09,-0.009155422,6.72E-09,0.851074278,4.17E-08,-0.259870142,1.58E-08,0.030881263,-1.38E-08,-4.976456165,9.78E-07,-2.443270445,-3.83E-07,1.147074461,1.12E-07
820934428,1001,0,4,0.307361931,0.536065459,6.06053257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820934440,1000,4177,10,-0.186237291,-3.54E-09,-3.212872267,6.49E-09,-0.008803309,6.60E-09,0.823150933,4.94E-08,-0.271807253,1.18E-08,0.038268685,-1.17E-08,-3.668980837,8.74E-07,-1.704383254,-4.10E-07,0.904680192,1.84E-07
820944440,1001,0,4,0.313591808,0.622988105,8.692269325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820944453,1000,4178,10,-0.178082049,-3.01E-09,-3.215614557,6.59E-09,-0.008395921,6.49E-09,0.811875582,5.40E-08,-0.274687499,8.79E-09,0.042263187,-9.80E-09,-2.111783028,6.30E-07,-0.840909064,-3.48E-07,0.596048772,1.93E-07
